Date,Open*,High,Low,Close**,Volume,Market Cap,Averages,Price in SATS,Bitcoin Price
22-Jan-17,0.116306,0.119379,0.109804,0.114313,"6,467.88","5,715,650",0.1145915,2.9568E-05,917.545
21-Jan-17,0.117955,0.127853,0.114241,0.116309,"15,334.70","5,815,450",0.121047,3.14166E-05,911.45
20-Jan-17,0.116596,0.124276,0.111754,0.117809,"16,255.30","5,890,450",0.118015,2.87552E-05,893.205
19-Jan-17,0.123035,0.123948,0.116102,0.116619,"14,984.00","5,830,950",0.120025,2.79385E-05,894.475
18-Jan-17,0.116816,0.123035,0.115687,0.123035,"7,456.64","6,151,750",0.119361,2.65386E-05,887.9
17-Jan-17,0.119675,0.122525,0.114662,0.116638,"7,960.20","5,831,900",0.1185935,2.62965E-05,870.68
16-Jan-17,0.12373,0.123958,0.118628,0.119649,"5,111.73","5,982,450",0.121293,2.63002E-05,827.4
15-Jan-17,0.122904,0.132022,0.117124,0.123732,"6,953.74","6,186,600",0.124573,2.38105E-05,818.09
14-Jan-17,0.121337,0.12394,0.116299,0.122939,"9,261.52","6,146,950",0.1201195,2.14244E-05,823.775
13-Jan-17,0.124106,0.124342,0.113803,0.121321,"50,364.70","6,066,050",0.1190725,2.14581E-05,804.5
12-Jan-17,0.115137,0.124128,0.109263,0.124122,"59,945.30","6,206,100",0.1166955,2.09207E-05,791.005
11-Jan-17,0.13397,0.13495,0.112802,0.115138,"120,522","5,756,900",0.123876,2.22534E-05,841.11
10-Jan-17,0.123761,0.13955,0.123113,0.133864,"126,915","6,693,200",0.1313315,2.20435E-05,907.965
9-Jan-17,0.13263,0.13367,0.117667,0.123767,"90,000.30","6,188,350",0.1256685,1.97314E-05,896.75
8-Jan-17,0.128325,0.134773,0.127755,0.132609,"69,033.40","6,630,450",0.131264,2.05185E-05,914.985
7-Jan-17,0.135505,0.135759,0.125106,0.131104,"53,817.80","6,555,200",0.1304325,2.04225E-05,866.075
6-Jan-17,0.131087,0.139018,0.131087,0.135472,"54,666.40","6,773,600",0.1350525,2.10648E-05,965.38
5-Jan-17,0.136797,0.143977,0.126582,0.13107,"206,224","6,553,500",0.1352795,2.10883E-05,"1,050.76"
4-Jan-17,0.140294,0.142834,0.134433,0.136734,"94,044.50","6,836,700",0.1386335,2.13686E-05,"1,101.91"
3-Jan-17,0.145645,0.147282,0.139653,0.140422,"90,544.00","7,021,100",0.1434675,2.20372E-05,"1,032.84"
2-Jan-17,0.141841,0.147746,0.141841,0.145642,"75,921.10","7,282,100",0.1447935,2.24979E-05,"1,014.05"
1-Jan-17,0.144763,0.147274,0.139742,0.141841,"63,512.20","7,092,050",0.143508,2.23459E-05,980.89
31-Dec-16,0.147526,0.148837,0.142705,0.144763,"60,999.90","7,238,150",0.145771,2.29865E-05,955.49
30-Dec-16,0.143599,0.14807,0.136893,0.147527,"69,464.20","7,376,350",0.1424815,2.23633E-05,953.68
29-Dec-16,0.150688,0.151915,0.140106,0.14095,"100,992","7,047,500",0.1460105,2.295E-05,966.95
28-Dec-16,0.158032,0.162041,0.14599,0.150689,"118,030","7,534,450",0.1540155,2.39546E-05,955.375
27-Dec-16,0.1666,0.177395,0.153932,0.158032,"265,268","7,901,600",0.1656635,2.61587E-05,922.155
26-Dec-16,0.146785,0.182563,0.141148,0.166597,"579,250","8,329,850",0.1618555,2.55391E-05,905.04
25-Dec-16,0.144213,0.153788,0.141296,0.146788,"239,670","7,339,400",0.147542,2.30344E-05,881.035
24-Dec-16,0.139545,0.151804,0.136822,0.146916,"132,934","7,345,800",0.144313,2.22874E-05,904.91
23-Dec-16,0.155059,0.157925,0.131227,0.137593,"187,645","6,879,650",0.144576,2.23095E-05,894.9
22-Dec-16,0.166441,0.184986,0.147481,0.155065,"544,880","7,753,250",0.1662335,2.56773E-05,854.965
21-Dec-16,0.120868,0.168983,0.118599,0.167117,"635,204","8,355,850",0.143791,2.22042E-05,816.845
20-Dec-16,0.121536,0.124127,0.115108,0.120868,"73,913.30","6,043,400",0.1196175,1.84157E-05,796.42
19-Dec-16,0.11526,0.121812,0.106848,0.121387,"55,325.80","6,069,350",0.11433,1.76472E-05,791.965
18-Dec-16,0.105842,0.117273,0.101063,0.11526,"37,745.50","5,763,000",0.109168,1.67863E-05,791.385
17-Dec-16,0.114445,0.115568,0.10174,0.105842,"62,650.10","5,292,100",0.108654,1.66745E-05,788.685
16-Dec-16,0.109869,0.118707,0.109327,0.114432,"49,515.30","5,721,600",0.114017,1.76133E-05,781.995
15-Dec-16,0.121012,0.123902,0.109819,0.109837,"38,085.80","5,491,850",0.1168605,1.80633E-05,779.615
14-Dec-16,0.12793,0.12793,0.120364,0.121008,"50,947.70","6,050,400",0.124147,1.90737E-05,779.435
13-Dec-16,0.133035,0.136888,0.125618,0.127959,"30,845.10","6,397,950",0.131253,2.00101E-05,783.21
12-Dec-16,0.122082,0.140238,0.122082,0.129977,"57,019.20","6,498,850",0.13116,1.98053E-05,775.98
11-Dec-16,0.125352,0.128221,0.12073,0.122134,"41,966.60","6,106,700",0.1244755,1.88261E-05,770.105
10-Dec-16,0.130952,0.132206,0.12477,0.125328,"37,026.50","6,266,400",0.128488,2.0325E-05,775
9-Dec-16,0.134409,0.136923,0.129699,0.13007,"54,783.10","6,503,500",0.133311,2.12138E-05,772.09
8-Dec-16,0.137448,0.138971,0.134429,0.134429,"31,065.00","6,721,450",0.1367,2.17589E-05,770.325
7-Dec-16,0.136196,0.142794,0.134726,0.13745,"51,152.40","6,872,500",0.13876,2.16297E-05,765.645
6-Dec-16,0.13896,0.14181,0.135703,0.136097,"54,376.40","6,804,850",0.1387565,2.10568E-05,762.17
5-Dec-16,0.14727,0.14727,0.138194,0.141459,"71,656.10","7,072,950",0.142732,2.15147E-05,762.59
4-Dec-16,0.142444,0.157052,0.142444,0.14717,"109,462","7,358,500",0.149748,2.26016E-05,771.015
3-Dec-16,0.141987,0.144054,0.136455,0.142444,"121,437","7,122,200",0.1402545,2.1253E-05,771.555
2-Dec-16,0.140119,0.145737,0.138452,0.141991,"69,741.60","7,099,550",0.1420945,2.15191E-05,769.42
1-Dec-16,0.144522,0.144846,0.138559,0.140114,"62,768.90","7,005,700",0.1417025,2.1501E-05,752.165
30-Nov-16,0.149963,0.150848,0.140499,0.144636,"63,418.20","7,231,800",0.1456735,2.22382E-05,742.1
29-Nov-16,0.167861,0.167909,0.141612,0.149953,"121,979","7,497,650",0.1547605,2.37627E-05,736.015
28-Nov-16,0.173073,0.175046,0.166608,0.167994,"92,873.20","8,399,700",0.170827,2.59818E-05,735.245
27-Nov-16,0.174134,0.179557,0.173007,0.17305,"34,618.10","8,652,500",0.176282,2.67046E-05,735.055
26-Nov-16,0.174608,0.185637,0.173892,0.174141,"53,456.10","8,707,050",0.1797645,2.72158E-05,735.92
25-Nov-16,0.171903,0.191663,0.171885,0.174514,"148,809","8,725,700",0.181774,2.76363E-05,738.12
24-Nov-16,0.167006,0.186579,0.165703,0.171955,"252,878","8,597,750",0.176141,2.63224E-05,740.16
23-Nov-16,0.168883,0.172495,0.16694,0.167085,"18,865.50","8,354,250",0.1697175,2.57596E-05,745.585
22-Nov-16,0.173474,0.17422,0.167397,0.168892,"30,457.10","8,444,600",0.1708085,2.6311E-05,745.2
21-Nov-16,0.171,0.174966,0.169408,0.173476,"13,976.70","8,673,800",0.172187,2.65199E-05,736.115
20-Nov-16,0.169929,0.171309,0.161549,0.170999,"6,887.84","8,549,950",0.166429,2.50373E-05,736.71
19-Nov-16,0.172135,0.17649,0.168427,0.169928,"20,977.30","8,496,400",0.1724585,2.56528E-05,750.355
18-Nov-16,0.173267,0.196769,0.16942,0.172177,"170,258","8,608,850",0.1830945,2.72637E-05,744.885
17-Nov-16,0.162654,0.177109,0.16256,0.17328,"115,600","8,664,000",0.1698345,2.55569E-05,747.58
16-Nov-16,0.173875,0.177754,0.153992,0.162529,"52,766.50","8,126,450",0.165873,2.56666E-05,728.325
15-Nov-16,0.183863,0.183864,0.172835,0.173875,"58,216.90","8,693,750",0.1783495,2.81824E-05,710.49
14-Nov-16,0.170347,0.196291,0.168508,0.183786,"161,342","9,189,300",0.1823995,2.88381E-05,703.045
13-Nov-16,0.168699,0.172853,0.163703,0.169917,"47,661.00","8,495,850",0.168278,2.62981E-05,696.29
12-Nov-16,0.172603,0.179612,0.166288,0.168695,"38,920.00","8,434,750",0.17295,2.65986E-05,710.59
11-Nov-16,0.168293,0.181036,0.165815,0.176226,"92,296.20","8,811,300",0.1734255,2.65679E-05,716.365
10-Nov-16,0.159342,0.179854,0.154536,0.168272,"226,859","8,413,600",0.167195,2.56193E-05,717.115
9-Nov-16,0.161599,0.166946,0.156541,0.159859,"51,100.50","7,992,950",0.1617435,2.50966E-05,724.33
8-Nov-16,0.173073,0.173376,0.160523,0.161594,"64,486.60","8,079,700",0.1669495,2.64392E-05,707.69
7-Nov-16,0.163957,0.174019,0.143322,0.173087,"264,007","8,654,350",0.1586705,2.50682E-05,705.32
6-Nov-16,0.1608,0.16817,0.15675,0.164002,"52,678.90","8,200,100",0.16246,2.56494E-05,706.91
5-Nov-16,0.175934,0.181375,0.156657,0.160797,"165,265","8,039,850",0.169016,2.67272E-05,702.625
4-Nov-16,0.173574,0.183584,0.168351,0.175917,"123,337","8,795,850",0.1759675,2.76423E-05,696.245
3-Nov-16,0.197962,0.19817,0.155788,0.173534,"265,799","8,676,700",0.176979,2.73281E-05,711.965
2-Nov-16,0.214646,0.219169,0.191732,0.197941,"242,163","9,897,050",0.2054505,3.12238E-05,731.59
1-Nov-16,0.228232,0.239149,0.204285,0.211322,"411,699","10,566,100",0.221717,3.1269E-05,718.895
31-Oct-16,0.18161,0.229291,0.177568,0.228251,"917,488","11,412,550",0.2034295,2.77839E-05,700.485
30-Oct-16,0.172946,0.18382,0.170264,0.181026,"377,793","9,051,300",0.177042,2.43757E-05,705.295
29-Oct-16,0.151237,0.176248,0.151237,0.170166,"714,101","8,508,300",0.1637425,2.26814E-05,705.225
28-Oct-16,0.127447,0.159842,0.12378,0.151552,"545,958","7,577,600",0.141811,1.9861E-05,687.3
27-Oct-16,0.129608,0.140409,0.124055,0.127426,"169,528","6,371,300",0.132232,1.89209E-05,683.315
26-Oct-16,0.1357,0.16963,0.121312,0.129615,"494,772","6,480,750",0.145471,2.092E-05,668.705
25-Oct-16,0.093621,0.322439,0.092699,0.135712,"365,986","6,785,600",0.207569,2.94756E-05,659.06
24-Oct-16,0.081,0.100103,0.076476,0.093762,"522,611",0,0.0882895,1.26201E-05,654.92
23-Oct-16,0.081487,0.085212,0.076681,0.082727,"107,073",0,0.0809465,1.19264E-05,657.51
22-Oct-16,0.080197,0.096001,0.080013,0.081484,"293,121",0,0.088007,1.31398E-05,645.525
21-Oct-16,0.092487,0.093918,0.072287,0.080181,"269,793",0,0.0831025,1.23201E-05,632.39
20-Oct-16,0.117083,0.117172,0.085342,0.092682,"286,750",0,0.101257,1.53204E-05,630.09
19-Oct-16,0.197446,0.205554,0.111325,0.117084,"228,476",0,0.1584395,2.45303E-05,633.44
18-Oct-16,0.192736,0.289527,0.179325,0.19744,"406,917",0,0.234426,3.57169E-05,638.37
17-Oct-16,0.175871,0.192747,0.175284,0.192747,"12,988.70",0,0.1840155,2.87544E-05,640.495
16-Oct-16,0.179883,0.19069,0.175885,0.175901,"16,019.00",0,0.1832875,2.85609E-05,640.9
15-Oct-16,0.191007,0.191007,0.179885,0.179885,595.98,0,0.185446,2.87524E-05,639.745
14-Oct-16,0.1854,0.19109,0.176211,0.191014,"2,334.52",0,0.1836505,2.83169E-05,639.145
13-Oct-16,0.186072,0.186072,0.175498,0.185407,"1,317.91",0,0.180785,2.80125E-05,636.93
12-Oct-16,0.193611,0.193611,0.175684,0.186052,"12,201.40",0,0.1846475,2.89645E-05,638.655
11-Oct-16,0.193114,0.195352,0.181615,0.193575,"5,948.65",0,0.1884835,2.94278E-05,630.29
10-Oct-16,0.186466,0.202517,0.180081,0.193108,"11,203.80",0,0.191299,3.12096E-05,618.76
9-Oct-16,0.205045,0.205045,0.178857,0.186541,"30,052.10",0,0.191951,3.00798E-05,617.905
8-Oct-16,0.202812,0.223037,0.185864,0.205229,"31,829.70",0,0.2044505,3.2331E-05,618.595
7-Oct-16,0.179898,0.20284,0.179898,0.20284,"5,784.50",0,0.191369,3.04612E-05,614.865
6-Oct-16,0.289361,0.291334,0.180059,0.180059,"2,611.98",0,0.2356965,3.70715E-05,612.645
5-Oct-16,0.185765,0.289548,0.179917,0.289392,"1,864.16",0,0.2347325,3.64639E-05,611.715
4-Oct-16,0.178659,0.185843,0.178659,0.185843,505.98,0,0.182251,2.80968E-05,610.765
3-Oct-16,0.177613,0.192425,0.177613,0.178713,913.14,0,0.185019,2.66314E-05,611.515
2-Oct-16,0.202302,0.202303,0.177092,0.177279,"4,177.65",0,0.1896975,2.69896E-05,611.845
1-Oct-16,0.184979,0.216455,0.184979,0.202293,"2,747.90",0,0.200717,2.85851E-05,612.585
30-Sep-16,0.191685,0.194601,0.180176,0.184939,"2,031.56",0,0.1873885,2.58796E-05,606.935
29-Sep-16,0.194845,0.208155,0.175516,0.191738,"11,050.40",0,0.1918355,2.57657E-05,605.835
28-Sep-16,0.197915,0.21275,0.184495,0.194798,"6,353.64",0,0.1986225,2.60724E-05,605.6
27-Sep-16,0.202473,0.202473,0.179976,0.197913,"19,805.80",0,0.1912245,2.50392E-05,606.18
26-Sep-16,0.199118,0.224506,0.193879,0.202491,"9,656.52",0,0.2091925,2.63492E-05,604.245
25-Sep-16,0.213843,0.224547,0.192797,0.198994,"3,074.88",0,0.208672,2.58369E-05,601.545
24-Sep-16,0.243321,0.25485,0.213843,0.213843,"21,739.70",0,0.2343465,2.85554E-05,603.31
23-Sep-16,0.252745,0.277371,0.241462,0.243237,"16,845.20",0,0.2594165,3.17647E-05,599.5
22-Sep-16,0.303806,0.308768,0.252592,0.252723,"54,002.30",0,0.28068,3.48618E-05,597.35
21-Sep-16,0.312539,0.318675,0.303564,0.303794,155.94,0,0.3111195,3.84834E-05,599.735
20-Sep-16,0.331291,0.336507,0.309502,0.312621,"1,171.14",0,0.3230045,3.91444E-05,608.735
19-Sep-16,0.384877,0.384881,0.331207,0.331296,"1,447.94",0,0.358044,4.43954E-05,609.6
18-Sep-16,0.426591,0.427137,0.384916,0.384916,"105,159",0,0.4060265,5.34928E-05,608.01
17-Sep-16,0.388924,0.427314,0.388896,0.426568,"21,060.20",0,0.408105,5.46993E-05,606.525
16-Sep-16,0.349726,0.389464,0.348948,0.388858,"15,105.20",0,0.369206,5.02319E-05,607.995
15-Sep-16,0.325188,0.365124,0.325024,0.349832,"1,981.63",0,0.345074,4.6263E-05,609.125
14-Sep-16,0.309516,0.337779,0.306223,0.325127,"4,129.14",0,0.322001,4.35433E-05,610.18
13-Sep-16,0.374469,0.375092,0.301766,0.309509,"3,336.91",0,0.338429,4.56859E-05,609.055
12-Sep-16,0.376312,0.376671,0.360443,0.374598,"1,115.84",0,0.368557,5.23838E-05,606.935
11-Sep-16,0.390948,0.398459,0.37279,0.37615,878.7,0,0.3856245,5.88795E-05,614.665
10-Sep-16,0.558536,0.559143,0.37096,0.391001,810.8,0,0.4650515,7.3468E-05,623.745
9-Sep-16,0.181483,0.558951,0.181357,0.558478,"1,348.86",0,0.370154,5.91754E-05,623.545
